"NUTS_ID","date","var","values"
"LT039","2020-03-26","confirmed",0
"LT039","2020-03-27","confirmed",0
"LT039","2020-03-28","confirmed",0
"LT039","2020-03-29","confirmed",0
"LT039","2020-03-30","confirmed",0
"LT039","2020-03-31","confirmed",0
"LT039","2020-04-01","confirmed",0
"LT039","2020-04-02","confirmed",0
"LT039","2020-04-03","confirmed",0
"LT039","2020-04-04","confirmed",0
"LT039","2020-04-05","confirmed",0
"LT039","2020-04-06","confirmed",1
"LT039","2020-04-07","confirmed",0
"LT039","2020-04-08","confirmed",0
"LT040","2020-02-24","confirmed",0
"LT040","2020-02-25","confirmed",0
"LT040","2020-02-26","confirmed",0
"LT040","2020-02-27","confirmed",0
"LT040","2020-02-28","confirmed",0
"LT040","2020-02-29","confirmed",0
"LT040","2020-03-01","confirmed",0
"LT040","2020-03-02","confirmed",0
"LT040","2020-03-03","confirmed",0
"LT040","2020-03-04","confirmed",0
"LT040","2020-03-05","confirmed",0
"LT040","2020-03-06","confirmed",0
"LT040","2020-03-07","confirmed",0
"LT040","2020-03-08","confirmed",0
"LT040","2020-03-09","confirmed",0
"LT040","2020-03-10","confirmed",0
"LT040","2020-03-11","confirmed",0
"LT040","2020-03-12","confirmed",0
"LT040","2020-03-13","confirmed",0
"LT040","2020-03-14","confirmed",0
"LT040","2020-03-15","confirmed",0
"LT040","2020-03-16","confirmed",0
"LT040","2020-03-17","confirmed",0
"LT040","2020-03-18","confirmed",0
"LT040","2020-03-19","confirmed",0
"LT040","2020-03-20","confirmed",0
"LT040","2020-03-21","confirmed",0
"LT040","2020-03-22","confirmed",0
"LT040","2020-03-23","confirmed",0
"LT040","2020-03-24","confirmed",0
"LT040","2020-03-25","confirmed",0
"LT040","2020-03-26","confirmed",0
"LT040","2020-03-27","confirmed",0
"LT040","2020-03-28","confirmed",0
"LT040","2020-03-29","confirmed",0
"LT040","2020-03-30","confirmed",0
"LT040","2020-03-31","confirmed",0
"LT040","2020-04-01","confirmed",0
"LT040","2020-04-02","confirmed",0
"LT040","2020-04-03","confirmed",0
"LT040","2020-04-04","confirmed",0
"LT040","2020-04-05","confirmed",0
"LT040","2020-04-06","confirmed",1
"LT040","2020-04-07","confirmed",0
"LT040","2020-04-08","confirmed",0
"LT041","2020-02-24","confirmed",0
"LT041","2020-02-25","confirmed",0
"LT041","2020-02-26","confirmed",0
"LT041","2020-02-27","confirmed",0
"LT041","2020-02-28","confirmed",0
"LT041","2020-02-29","confirmed",0
"LT041","2020-03-01","confirmed",0
"LT041","2020-03-02","confirmed",0
"LT041","2020-03-03","confirmed",0
"LT041","2020-03-04","confirmed",0
"LT041","2020-03-05","confirmed",0
"LT041","2020-03-06","confirmed",0
"LT041","2020-03-07","confirmed",0
"LT041","2020-03-08","confirmed",0
"LT041","2020-03-09","confirmed",0
"LT041","2020-03-10","confirmed",0
"LT041","2020-03-11","confirmed",0
"LT041","2020-03-12","confirmed",0
"LT041","2020-03-13","confirmed",0
"LT041","2020-03-14","confirmed",0
"LT041","2020-03-15","confirmed",0
"LT041","2020-03-16","confirmed",0
"LT041","2020-03-17","confirmed",0
"LT041","2020-03-18","confirmed",0
"LT041","2020-03-19","confirmed",0
"LT041","2020-03-20","confirmed",0
"LT041","2020-03-21","confirmed",0
"LT041","2020-03-22","confirmed",0
"LT041","2020-03-23","confirmed",0
"LT041","2020-03-24","confirmed",0
"LT041","2020-03-25","confirmed",0
"LT041","2020-03-26","confirmed",0
"LT041","2020-03-27","confirmed",0
"LT041","2020-03-28","confirmed",0
"LT041","2020-03-29","confirmed",0
"LT041","2020-03-30","confirmed",0
"LT041","2020-03-31","confirmed",0
"LT041","2020-04-01","confirmed",0
"LT041","2020-04-02","confirmed",0
"LT041","2020-04-03","confirmed",0
"LT041","2020-04-04","confirmed",0
"LT041","2020-04-05","confirmed",0
"LT041","2020-04-06","confirmed",1
"LT041","2020-04-07","confirmed",0
"LT041","2020-04-08","confirmed",0
"LT042","2020-02-24","confirmed",0
"LT042","2020-02-25","confirmed",0
"LT042","2020-02-26","confirmed",0
"LT042","2020-02-27","confirmed",0
"LT042","2020-02-28","confirmed",0
"LT042","2020-02-29","confirmed",0
"LT042","2020-03-01","confirmed",0
"LT042","2020-03-02","confirmed",0
"LT042","2020-03-03","confirmed",0
"LT042","2020-03-04","confirmed",0
"LT042","2020-03-05","confirmed",0
"LT042","2020-03-06","confirmed",0
"LT042","2020-03-07","confirmed",0
"LT042","2020-03-08","confirmed",0
"LT042","2020-03-09","confirmed",0
"LT042","2020-03-10","confirmed",0
"LT042","2020-03-11","confirmed",0
"LT042","2020-03-12","confirmed",0
"LT042","2020-03-13","confirmed",0
"LT042","2020-03-14","confirmed",0
"LT042","2020-03-15","confirmed",0
"LT042","2020-03-16","confirmed",0
"LT042","2020-03-17","confirmed",0
"LT042","2020-03-18","confirmed",0
"LT042","2020-03-19","confirmed",0
"LT042","2020-03-20","confirmed",0
"LT042","2020-03-21","confirmed",0
"LT042","2020-03-22","confirmed",0
"LT042","2020-03-23","confirmed",0
"LT042","2020-03-24","confirmed",0
"LT042","2020-03-25","confirmed",0
"LT042","2020-03-26","confirmed",0
"LT042","2020-03-27","confirmed",0
"LT042","2020-03-28","confirmed",0
"LT042","2020-03-29","confirmed",0
"LT042","2020-03-30","confirmed",0
"LT042","2020-03-31","confirmed",0
"LT042","2020-04-01","confirmed",0
"LT042","2020-04-02","confirmed",0
"LT042","2020-04-03","confirmed",0
"LT042","2020-04-04","confirmed",0
"LT042","2020-04-05","confirmed",0
"LT042","2020-04-06","confirmed",1
"LT042","2020-04-07","confirmed",0
"LT042","2020-04-08","confirmed",0
"LT043","2020-02-24","confirmed",0
"LT043","2020-02-25","confirmed",0
"LT043","2020-02-26","confirmed",0
"LT043","2020-02-27","confirmed",0
"LT043","2020-02-28","confirmed",0
"LT043","2020-02-29","confirmed",0
"LT043","2020-03-01","confirmed",0
"LT043","2020-03-02","confirmed",0
"LT043","2020-03-03","confirmed",0
"LT043","2020-03-04","confirmed",0
"LT043","2020-03-05","confirmed",0
"LT043","2020-03-06","confirmed",0
"LT043","2020-03-07","confirmed",0
"LT043","2020-03-08","confirmed",0
"LT043","2020-03-09","confirmed",0
"LT043","2020-03-10","confirmed",0
"LT043","2020-03-11","confirmed",0
"LT043","2020-03-12","confirmed",0
"LT043","2020-03-13","confirmed",0
"LT043","2020-03-14","confirmed",0
"LT043","2020-03-15","confirmed",0
"LT043","2020-03-16","confirmed",0
"LT043","2020-03-17","confirmed",0
"LT043","2020-03-18","confirmed",0
"LT043","2020-03-19","confirmed",0
"LT043","2020-03-20","confirmed",0
"LT043","2020-03-21","confirmed",0
"LT043","2020-03-22","confirmed",0
"LT043","2020-03-23","confirmed",0
"LT043","2020-03-24","confirmed",0
"LT043","2020-03-25","confirmed",0
"LT043","2020-03-26","confirmed",0
"LT043","2020-03-27","confirmed",0
"LT043","2020-03-28","confirmed",0
"LT043","2020-03-29","confirmed",0
"LT043","2020-03-30","confirmed",0
"LT043","2020-03-31","confirmed",0
"LT043","2020-04-01","confirmed",0
"LT043","2020-04-02","confirmed",0
"LT043","2020-04-03","confirmed",0
"LT043","2020-04-04","confirmed",0
"LT043","2020-04-05","confirmed",0
"LT043","2020-04-06","confirmed",1
"LT043","2020-04-07","confirmed",0
"LT043","2020-04-08","confirmed",0
"LT044","2020-02-24","confirmed",0
"LT044","2020-02-25","confirmed",0
"LT044","2020-02-26","confirmed",0
"LT044","2020-02-27","confirmed",0
"LT044","2020-02-28","confirmed",0
"LT044","2020-02-29","confirmed",0
"LT044","2020-03-01","confirmed",0
"LT044","2020-03-02","confirmed",0
"LT044","2020-03-03","confirmed",0
"LT044","2020-03-04","confirmed",0
"LT044","2020-03-05","confirmed",0
"LT044","2020-03-06","confirmed",0
"LT044","2020-03-07","confirmed",0
"LT044","2020-03-08","confirmed",0
"LT044","2020-03-09","confirmed",0
"LT044","2020-03-10","confirmed",0
"LT044","2020-03-11","confirmed",0
"LT044","2020-03-12","confirmed",0
"LT044","2020-03-13","confirmed",0
"LT044","2020-03-14","confirmed",0
"LT044","2020-03-15","confirmed",0
"LT044","2020-03-16","confirmed",0
"LT044","2020-03-17","confirmed",0
"LT044","2020-03-18","confirmed",0
"LT044","2020-03-19","confirmed",0
"LT044","2020-03-20","confirmed",0
"LT044","2020-03-21","confirmed",0
"LT044","2020-03-22","confirmed",0
"LT044","2020-03-23","confirmed",0
"LT044","2020-03-24","confirmed",0
"LT044","2020-03-25","confirmed",0
"LT044","2020-03-26","confirmed",0
"LT044","2020-03-27","confirmed",0
"LT044","2020-03-28","confirmed",0
"LT044","2020-03-29","confirmed",0
"LT044","2020-03-30","confirmed",0
"LT044","2020-03-31","confirmed",0
"LT044","2020-04-01","confirmed",0
"LT044","2020-04-02","confirmed",0
"LT044","2020-04-03","confirmed",0
"LT044","2020-04-04","confirmed",0
"LT044","2020-04-05","confirmed",0
"LT044","2020-04-06","confirmed",1
"LT044","2020-04-07","confirmed",0
"LT044","2020-04-08","confirmed",0
"LT045","2020-02-24","confirmed",0
"LT045","2020-02-25","confirmed",0
"LT045","2020-02-26","confirmed",0
"LT045","2020-02-27","confirmed",0
"LT045","2020-02-28","confirmed",0
"LT045","2020-02-29","confirmed",0
"LT045","2020-03-01","confirmed",0
"LT045","2020-03-02","confirmed",0
"LT045","2020-03-03","confirmed",0
"LT045","2020-03-04","confirmed",0
"LT045","2020-03-05","confirmed",0
"LT045","2020-03-06","confirmed",0
"LT045","2020-03-07","confirmed",0
"LT045","2020-03-08","confirmed",0
"LT045","2020-03-09","confirmed",0
"LT045","2020-03-10","confirmed",0
"LT045","2020-03-11","confirmed",0
"LT045","2020-03-12","confirmed",0
"LT045","2020-03-13","confirmed",0
"LT045","2020-03-14","confirmed",0
"LT045","2020-03-15","confirmed",0
"LT045","2020-03-16","confirmed",0
"LT045","2020-03-17","confirmed",0
"LT045","2020-03-18","confirmed",0
"LT045","2020-03-19","confirmed",0
"LT045","2020-03-20","confirmed",0
"LT045","2020-03-21","confirmed",0
"LT045","2020-03-22","confirmed",0
"LT045","2020-03-23","confirmed",0
"LT045","2020-03-24","confirmed",0
"LT045","2020-03-25","confirmed",0
"LT045","2020-03-26","confirmed",0
"LT045","2020-03-27","confirmed",0
"LT045","2020-03-28","confirmed",0
"LT045","2020-03-29","confirmed",0
"LT045","2020-03-30","confirmed",0
"LT045","2020-03-31","confirmed",0
"LT045","2020-04-01","confirmed",0
"LT045","2020-04-02","confirmed",0
"LT045","2020-04-03","confirmed",0
"LT045","2020-04-04","confirmed",0
"LT045","2020-04-05","confirmed",0
"LT045","2020-04-06","confirmed",1
"LT045","2020-04-07","confirmed",0
"LT045","2020-04-08","confirmed",0
"LT046","2020-02-24","confirmed",0
"LT046","2020-02-25","confirmed",0
"LT046","2020-02-26","confirmed",0
"LT046","2020-02-27","confirmed",0
"LT046","2020-02-28","confirmed",0
"LT046","2020-02-29","confirmed",0
"LT046","2020-03-01","confirmed",0
"LT046","2020-03-02","confirmed",0
"LT046","2020-03-03","confirmed",0
"LT046","2020-03-04","confirmed",0
"LT046","2020-03-05","confirmed",0
"LT046","2020-03-06","confirmed",0
"LT046","2020-03-07","confirmed",0
"LT046","2020-03-08","confirmed",0
"LT046","2020-03-09","confirmed",0
"LT046","2020-03-10","confirmed",0
"LT046","2020-03-11","confirmed",0
"LT046","2020-03-12","confirmed",0
"LT046","2020-03-13","confirmed",0
"LT046","2020-03-14","confirmed",0
"LT046","2020-03-15","confirmed",0
"LT046","2020-03-16","confirmed",0
"LT046","2020-03-17","confirmed",0
"LT046","2020-03-18","confirmed",0
"LT046","2020-03-19","confirmed",0
"LT046","2020-03-20","confirmed",0
"LT046","2020-03-21","confirmed",0
"LT046","2020-03-22","confirmed",0
"LT046","2020-03-23","confirmed",0
"LT046","2020-03-24","confirmed",0
"LT046","2020-03-25","confirmed",0
"LT046","2020-03-26","confirmed",0
"LT046","2020-03-27","confirmed",0
"LT046","2020-03-28","confirmed",0
"LT046","2020-03-29","confirmed",0
"LT046","2020-03-30","confirmed",0
"LT046","2020-03-31","confirmed",0
"LT046","2020-04-01","confirmed",0
"LT046","2020-04-02","confirmed",0
"LT046","2020-04-03","confirmed",0
"LT046","2020-04-04","confirmed",0
"LT046","2020-04-05","confirmed",0
"LT046","2020-04-06","confirmed",1
"LT046","2020-04-07","confirmed",0
"LT046","2020-04-08","confirmed",0
"LT047","2020-02-24","confirmed",0
"LT047","2020-02-25","confirmed",0
"LT047","2020-02-26","confirmed",0
"LT047","2020-02-27","confirmed",0
"LT047","2020-02-28","confirmed",0
"LT047","2020-02-29","confirmed",0
"LT047","2020-03-01","confirmed",0
"LT047","2020-03-02","confirmed",0
"LT047","2020-03-03","confirmed",0
"LT047","2020-03-04","confirmed",0
"LT047","2020-03-05","confirmed",0
"LT047","2020-03-06","confirmed",0
"LT047","2020-03-07","confirmed",0
"LT047","2020-03-08","confirmed",0
"LT047","2020-03-09","confirmed",0
"LT047","2020-03-10","confirmed",0
"LT047","2020-03-11","confirmed",0
"LT047","2020-03-12","confirmed",0
"LT047","2020-03-13","confirmed",0
"LT047","2020-03-14","confirmed",0
"LT047","2020-03-15","confirmed",0
"LT047","2020-03-16","confirmed",0
"LT047","2020-03-17","confirmed",0
"LT047","2020-03-18","confirmed",0
"LT047","2020-03-19","confirmed",0
"LT047","2020-03-20","confirmed",0
"LT047","2020-03-21","confirmed",0
"LT047","2020-03-22","confirmed",0
"LT047","2020-03-23","confirmed",0
"LT047","2020-03-24","confirmed",0
"LT047","2020-03-25","confirmed",0
"LT047","2020-03-26","confirmed",0
"LT047","2020-03-27","confirmed",0
"LT047","2020-03-28","confirmed",0
"LT047","2020-03-29","confirmed",0
"LT047","2020-03-30","confirmed",0
"LT047","2020-03-31","confirmed",0
"LT047","2020-04-01","confirmed",0
"LT047","2020-04-02","confirmed",0
"LT047","2020-04-03","confirmed",0
"LT047","2020-04-04","confirmed",0
"LT047","2020-04-05","confirmed",0
"LT047","2020-04-06","confirmed",1
"LT047","2020-04-07","confirmed",0
"LT047","2020-04-08","confirmed",0
"LT011","2020-02-24","deaths",0
"LT011","2020-02-25","deaths",0
"LT011","2020-02-26","deaths",0
"LT011","2020-02-27","deaths",0
"LT011","2020-02-28","deaths",0
"LT011","2020-02-29","deaths",0
"LT011","2020-03-01","deaths",0
"LT011","2020-03-02","deaths",0
"LT011","2020-03-03","deaths",0
"LT011","2020-03-04","deaths",0
"LT011","2020-03-05","deaths",0
"LT011","2020-03-06","deaths",0
"LT011","2020-03-07","deaths",0
"LT011","2020-03-08","deaths",0
"LT011","2020-03-09","deaths",0
"LT011","2020-03-10","deaths",0
"LT011","2020-03-11","deaths",0
"LT011","2020-03-12","deaths",0
"LT011","2020-03-13","deaths",0
"LT011","2020-03-14","deaths",0
"LT011","2020-03-15","deaths",0
"LT011","2020-03-16","deaths",0
"LT011","2020-03-17","deaths",0
"LT011","2020-03-18","deaths",0
"LT011","2020-03-19","deaths",0
"LT011","2020-03-20","deaths",1
"LT011","2020-03-21","deaths",0
"LT011","2020-03-22","deaths",0
"LT011","2020-03-23","deaths",0
"LT011","2020-03-24","deaths",1
"LT011","2020-03-25","deaths",1
"LT011","2020-03-26","deaths",0
"LT011","2020-03-27","deaths",0
"LT011","2020-03-28","deaths",1
"LT011","2020-03-29","deaths",0
"LT011","2020-03-30","deaths",0
"LT011","2020-03-31","deaths",1
"LT011","2020-04-01","deaths",1
"LT011","2020-04-02","deaths",0
"LT011","2020-04-03","deaths",1
"LT011","2020-04-04","deaths",1
"LT011","2020-04-05","deaths",2
"LT011","2020-04-06","deaths",0
"LT011","2020-04-07","deaths",0
"LT011","2020-04-08","deaths",0
"LT012","2020-02-24","deaths",0
"LT012","2020-02-25","deaths",0
"LT012","2020-02-26","deaths",0
"LT012","2020-02-27","deaths",0
"LT012","2020-02-28","deaths",0
"LT012","2020-02-29","deaths",0
"LT012","2020-03-01","deaths",0
"LT012","2020-03-02","deaths",0
"LT012","2020-03-03","deaths",0
"LT012","2020-03-04","deaths",0
"LT012","2020-03-05","deaths",0
"LT012","2020-03-06","deaths",0
"LT012","2020-03-07","deaths",0
"LT012","2020-03-08","deaths",0
"LT012","2020-03-09","deaths",0
"LT012","2020-03-10","deaths",0
"LT012","2020-03-11","deaths",0
"LT012","2020-03-12","deaths",0
"LT012","2020-03-13","deaths",0
"LT012","2020-03-14","deaths",0
"LT012","2020-03-15","deaths",0
"LT012","2020-03-16","deaths",0
"LT012","2020-03-17","deaths",0
"LT012","2020-03-18","deaths",0
"LT012","2020-03-19","deaths",0
"LT012","2020-03-20","deaths",0
"LT012","2020-03-21","deaths",0
"LT012","2020-03-22","deaths",0
"LT012","2020-03-23","deaths",0
"LT012","2020-03-24","deaths",0
"LT012","2020-03-25","deaths",0
"LT012","2020-03-26","deaths",0
"LT012","2020-03-27","deaths",0
"LT012","2020-03-28","deaths",0
"LT012","2020-03-29","deaths",0
"LT012","2020-03-30","deaths",0
"LT012","2020-03-31","deaths",0
"LT012","2020-04-01","deaths",0
"LT012","2020-04-02","deaths",0
"LT012","2020-04-03","deaths",0
"LT012","2020-04-04","deaths",0
"LT012","2020-04-05","deaths",0
"LT012","2020-04-06","deaths",0
"LT012","2020-04-07","deaths",0
"LT012","2020-04-08","deaths",0
"LT013","2020-02-24","deaths",0
"LT013","2020-02-25","deaths",0
"LT013","2020-02-26","deaths",0
"LT013","2020-02-27","deaths",0
"LT013","2020-02-28","deaths",0
"LT013","2020-02-29","deaths",0
"LT013","2020-03-01","deaths",0
"LT013","2020-03-02","deaths",0
"LT013","2020-03-03","deaths",0
"LT013","2020-03-04","deaths",0
"LT013","2020-03-05","deaths",0
"LT013","2020-03-06","deaths",0
"LT013","2020-03-07","deaths",0
"LT013","2020-03-08","deaths",0
"LT013","2020-03-09","deaths",0
"LT013","2020-03-10","deaths",0
"LT013","2020-03-11","deaths",0
"LT013","2020-03-12","deaths",0
"LT013","2020-03-13","deaths",0
"LT013","2020-03-14","deaths",0
"LT013","2020-03-15","deaths",0
"LT013","2020-03-16","deaths",0
"LT013","2020-03-17","deaths",0
"LT013","2020-03-18","deaths",0
"LT013","2020-03-19","deaths",0
"LT013","2020-03-20","deaths",0
"LT013","2020-03-21","deaths",0
"LT013","2020-03-22","deaths",0
"LT013","2020-03-23","deaths",0
"LT013","2020-03-24","deaths",0
"LT013","2020-03-25","deaths",0
"LT013","2020-03-26","deaths",0
"LT013","2020-03-27","deaths",0
"LT013","2020-03-28","deaths",0
"LT013","2020-03-29","deaths",0
"LT013","2020-03-30","deaths",0
"LT013","2020-03-31","deaths",0
"LT013","2020-04-01","deaths",0
"LT013","2020-04-02","deaths",0
"LT013","2020-04-03","deaths",0
"LT013","2020-04-04","deaths",0
"LT013","2020-04-05","deaths",0
"LT013","2020-04-06","deaths",0
"LT013","2020-04-07","deaths",0
"LT013","2020-04-08","deaths",0
"LT014","2020-02-24","deaths",0
"LT014","2020-02-25","deaths",0
"LT014","2020-02-26","deaths",0
"LT014","2020-02-27","deaths",0
"LT014","2020-02-28","deaths",0
"LT014","2020-02-29","deaths",0
"LT014","2020-03-01","deaths",0
"LT014","2020-03-02","deaths",0
"LT014","2020-03-03","deaths",0
"LT014","2020-03-04","deaths",0
"LT014","2020-03-05","deaths",0
"LT014","2020-03-06","deaths",0
"LT014","2020-03-07","deaths",0
"LT014","2020-03-08","deaths",0
"LT014","2020-03-09","deaths",0
"LT014","2020-03-10","deaths",0
"LT014","2020-03-11","deaths",0
"LT014","2020-03-12","deaths",0
"LT014","2020-03-13","deaths",0
"LT014","2020-03-14","deaths",0
"LT014","2020-03-15","deaths",0
"LT014","2020-03-16","deaths",0
"LT014","2020-03-17","deaths",0
"LT014","2020-03-18","deaths",0
"LT014","2020-03-19","deaths",0
"LT014","2020-03-20","deaths",0
"LT014","2020-03-21","deaths",0
"LT014","2020-03-22","deaths",0
"LT014","2020-03-23","deaths",0
"LT014","2020-03-24","deaths",0
"LT014","2020-03-25","deaths",0
"LT014","2020-03-26","deaths",0
"LT014","2020-03-27","deaths",0
"LT014","2020-03-28","deaths",0
"LT014","2020-03-29","deaths",0
"LT014","2020-03-30","deaths",0
"LT014","2020-03-31","deaths",0
"LT014","2020-04-01","deaths",0
"LT014","2020-04-02","deaths",0
"LT014","2020-04-03","deaths",0
"LT014","2020-04-04","deaths",0
"LT014","2020-04-05","deaths",0
"LT014","2020-04-06","deaths",0
"LT014","2020-04-07","deaths",0
"LT014","2020-04-08","deaths",0
"LT015","2020-02-24","deaths",0
"LT015","2020-02-25","deaths",0
"LT015","2020-02-26","deaths",0
"LT015","2020-02-27","deaths",0
"LT015","2020-02-28","deaths",0
"LT015","2020-02-29","deaths",0
"LT015","2020-03-01","deaths",0
"LT015","2020-03-02","deaths",0
"LT015","2020-03-03","deaths",0
"LT015","2020-03-04","deaths",0
"LT015","2020-03-05","deaths",0
"LT015","2020-03-06","deaths",0
"LT015","2020-03-07","deaths",0
"LT015","2020-03-08","deaths",0
"LT015","2020-03-09","deaths",0
"LT015","2020-03-10","deaths",0
"LT015","2020-03-11","deaths",0
"LT015","2020-03-12","deaths",0
"LT015","2020-03-13","deaths",0
"LT015","2020-03-14","deaths",0
"LT015","2020-03-15","deaths",0
"LT015","2020-03-16","deaths",0
"LT015","2020-03-17","deaths",0
"LT015","2020-03-18","deaths",0
"LT015","2020-03-19","deaths",0
"LT015","2020-03-20","deaths",0
"LT015","2020-03-21","deaths",0
"LT015","2020-03-22","deaths",0
"LT015","2020-03-23","deaths",0
"LT015","2020-03-24","deaths",0
"LT015","2020-03-25","deaths",0
"LT015","2020-03-26","deaths",0
"LT015","2020-03-27","deaths",0
"LT015","2020-03-28","deaths",0
"LT015","2020-03-29","deaths",0
"LT015","2020-03-30","deaths",0
"LT015","2020-03-31","deaths",0
"LT015","2020-04-01","deaths",0
"LT015","2020-04-02","deaths",0
"LT015","2020-04-03","deaths",0
"LT015","2020-04-04","deaths",0
"LT015","2020-04-05","deaths",0
"LT015","2020-04-06","deaths",0
"LT015","2020-04-07","deaths",0
"LT015","2020-04-08","deaths",0
"LT016","2020-02-24","deaths",0
"LT016","2020-02-25","deaths",0
"LT016","2020-02-26","deaths",0
"LT016","2020-02-27","deaths",0
"LT016","2020-02-28","deaths",0
"LT016","2020-02-29","deaths",0
"LT016","2020-03-01","deaths",0
"LT016","2020-03-02","deaths",0
"LT016","2020-03-03","deaths",0
"LT016","2020-03-04","deaths",0
"LT016","2020-03-05","deaths",0
"LT016","2020-03-06","deaths",0
"LT016","2020-03-07","deaths",0
"LT016","2020-03-08","deaths",0
"LT016","2020-03-09","deaths",0
"LT016","2020-03-10","deaths",0
"LT016","2020-03-11","deaths",0
"LT016","2020-03-12","deaths",0
"LT016","2020-03-13","deaths",0
"LT016","2020-03-14","deaths",0
"LT016","2020-03-15","deaths",0
"LT016","2020-03-16","deaths",0
"LT016","2020-03-17","deaths",0
"LT016","2020-03-18","deaths",0
"LT016","2020-03-19","deaths",0
"LT016","2020-03-20","deaths",0
"LT016","2020-03-21","deaths",0
"LT016","2020-03-22","deaths",0
"LT016","2020-03-23","deaths",0
"LT016","2020-03-24","deaths",0
"LT016","2020-03-25","deaths",0
"LT016","2020-03-26","deaths",0
"LT016","2020-03-27","deaths",0
"LT016","2020-03-28","deaths",0
"LT016","2020-03-29","deaths",0
"LT016","2020-03-30","deaths",0
"LT016","2020-03-31","deaths",0
"LT016","2020-04-01","deaths",0
"LT016","2020-04-02","deaths",0
"LT016","2020-04-03","deaths",0
"LT016","2020-04-04","deaths",0
"LT016","2020-04-05","deaths",0
"LT016","2020-04-06","deaths",0
"LT016","2020-04-07","deaths",0
"LT016","2020-04-08","deaths",0
"LT017","2020-02-24","deaths",0
"LT017","2020-02-25","deaths",0
"LT017","2020-02-26","deaths",0
"LT017","2020-02-27","deaths",0
"LT017","2020-02-28","deaths",0
"LT017","2020-02-29","deaths",0
"LT017","2020-03-01","deaths",0
"LT017","2020-03-02","deaths",0
"LT017","2020-03-03","deaths",0
"LT017","2020-03-04","deaths",0
"LT017","2020-03-05","deaths",0
"LT017","2020-03-06","deaths",0
"LT017","2020-03-07","deaths",0
"LT017","2020-03-08","deaths",0
"LT017","2020-03-09","deaths",0
"LT017","2020-03-10","deaths",0
"LT017","2020-03-11","deaths",0
"LT017","2020-03-12","deaths",0
"LT017","2020-03-13","deaths",0
"LT017","2020-03-14","deaths",0
"LT017","2020-03-15","deaths",0
"LT017","2020-03-16","deaths",0
"LT017","2020-03-17","deaths",0
"LT017","2020-03-18","deaths",0
"LT017","2020-03-19","deaths",0
"LT017","2020-03-20","deaths",0
"LT017","2020-03-21","deaths",0
"LT017","2020-03-22","deaths",0
"LT017","2020-03-23","deaths",0
"LT017","2020-03-24","deaths",0
"LT017","2020-03-25","deaths",0
"LT017","2020-03-26","deaths",0
"LT017","2020-03-27","deaths",0
"LT017","2020-03-28","deaths",0
"LT017","2020-03-29","deaths",0
"LT017","2020-03-30","deaths",0
"LT017","2020-03-31","deaths",0
"LT017","2020-04-01","deaths",0
"LT017","2020-04-02","deaths",0
"LT017","2020-04-03","deaths",0
"LT017","2020-04-04","deaths",0
"LT017","2020-04-05","deaths",0
"LT017","2020-04-06","deaths",0
"LT017","2020-04-07","deaths",0
"LT017","2020-04-08","deaths",0
"LT018","2020-02-24","deaths",0
"LT018","2020-02-25","deaths",0
"LT018","2020-02-26","deaths",0
"LT018","2020-02-27","deaths",0
"LT018","2020-02-28","deaths",0
"LT018","2020-02-29","deaths",0
"LT018","2020-03-01","deaths",0
"LT018","2020-03-02","deaths",0
"LT018","2020-03-03","deaths",0
"LT018","2020-03-04","deaths",0
"LT018","2020-03-05","deaths",0
"LT018","2020-03-06","deaths",0
"LT018","2020-03-07","deaths",0
"LT018","2020-03-08","deaths",0
"LT018","2020-03-09","deaths",0
"LT018","2020-03-10","deaths",0
"LT018","2020-03-11","deaths",0
"LT018","2020-03-12","deaths",0
"LT018","2020-03-13","deaths",0
"LT018","2020-03-14","deaths",0
"LT018","2020-03-15","deaths",0
"LT018","2020-03-16","deaths",0
"LT018","2020-03-17","deaths",0
"LT018","2020-03-18","deaths",0
"LT018","2020-03-19","deaths",0
"LT018","2020-03-20","deaths",0
"LT018","2020-03-21","deaths",0
"LT018","2020-03-22","deaths",0
"LT018","2020-03-23","deaths",0
"LT018","2020-03-24","deaths",0
"LT018","2020-03-25","deaths",0
"LT018","2020-03-26","deaths",0
"LT018","2020-03-27","deaths",0
"LT018","2020-03-28","deaths",0
"LT018","2020-03-29","deaths",0
"LT018","2020-03-30","deaths",0
"LT018","2020-03-31","deaths",0
"LT018","2020-04-01","deaths",0
"LT018","2020-04-02","deaths",0
"LT018","2020-04-03","deaths",0
"LT018","2020-04-04","deaths",0
"LT018","2020-04-05","deaths",0
"LT018","2020-04-06","deaths",0
"LT018","2020-04-07","deaths",0
"LT018","2020-04-08","deaths",0
"LT019","2020-02-24","deaths",0
"LT019","2020-02-25","deaths",0
"LT019","2020-02-26","deaths",0
"LT019","2020-02-27","deaths",0
"LT019","2020-02-28","deaths",0
"LT019","2020-02-29","deaths",0
"LT019","2020-03-01","deaths",0
"LT019","2020-03-02","deaths",0
"LT019","2020-03-03","deaths",0
"LT019","2020-03-04","deaths",0
"LT019","2020-03-05","deaths",0
"LT019","2020-03-06","deaths",0
"LT019","2020-03-07","deaths",0
"LT019","2020-03-08","deaths",0
"LT019","2020-03-09","deaths",0
"LT019","2020-03-10","deaths",0
"LT019","2020-03-11","deaths",0
"LT019","2020-03-12","deaths",0
"LT019","2020-03-13","deaths",0
"LT019","2020-03-14","deaths",0
"LT019","2020-03-15","deaths",0
"LT019","2020-03-16","deaths",0
